date,daily_close_usd
2018-08-08,404.135923565
2018-08-13,404.135923565
2018-08-14,404.135923565
2018-08-15,404.135923565
2018-08-16,404.135923565
2018-08-17,404.135923565
2018-08-18,404.135923565
2018-08-19,404.135923565
2018-08-20,404.135923565
2018-08-21,404.135923565
2018-08-22,404.135923565
2018-08-23,277.21639374543975
2018-08-24,272.8545237874337
2018-08-25,278.9708722431453
2018-08-26,274.91957835229005
2018-08-27,272.54042586811113
2018-08-28,274.288238799948
2018-08-29,286.3858267000526
2018-08-30,286.3858267000526
2018-08-31,286.3858267000526
2018-09-01,286.3858267000526
2018-09-02,1028.3641937645732
2018-09-03,1027.5613521673401
2018-09-04,1022.6465216172573
2018-09-05,784.5545424436409
2018-09-06,712.5311625817759
2018-09-07,679.3612083984241
2018-09-08,669.0281458596864
2018-09-09,646.4138814161255
2018-09-10,654.3462717165768
2018-09-11,658.7256527681859
2018-09-12,656.4503607931044
2018-09-13,662.2916971290191
2018-09-14,666.7919786098852
2018-09-15,361.05784147448105
2018-09-16,362.29305482965754
2018-09-17,348.95323056807626
2018-09-18,347.78560673678953
2018-09-19,350.8684913883858
2018-09-20,354.81657741799825
2018-09-21,357.74567111474505
2018-09-22,373.9294399224564
2018-09-23,243.9379230580849
2018-09-24,245.38969104935703
2018-09-25,228.3845475865886
2018-09-26,333.84015136765805
2018-09-27,234.63116569692855
2018-09-28,260.67523702910756
2018-09-29,250.92560378709743
2018-09-30,259.8163604681283
2018-10-01,275.79502188304616
2018-10-02,274.88969374357663
2018-10-03,267.55442223887366
2018-10-04,237.37843386184596
2018-10-05,257.53639654068957
2018-10-06,260.827388886158
2018-10-07,256.2218111281674
2018-10-08,224.9191354765673
2018-10-09,228.60304545846304
2018-10-10,228.3797822889137
2018-10-11,226.03138889718085
2018-10-12,188.60437703989717
2018-10-13,196.1155450192231
2018-10-14,200.11165177759045
2018-10-15,197.3736744297833
2018-10-16,210.76869407188133
2018-10-17,209.5251181037856
2018-10-18,209.2975238742604
2018-10-19,204.19511865028738
2018-10-20,203.652158859356
2018-10-21,204.62690286098194
2018-10-22,205.66758214992197
2018-10-23,205.37896794513836
2018-10-24,204.34233592864263
2018-10-25,209.55809867469245
2018-10-26,206.47551299568286
2018-10-27,206.32256792821255
2018-10-28,205.98400569128836
2018-10-29,202.9197821080585
2018-10-30,197.7467204187676
2018-10-31,197.45347973251293
2018-11-01,198.3180084654674
2018-11-02,200.64514105811654
2018-11-03,143.43665564398583
2018-11-04,239.88589023438666
2018-11-05,209.67894775913723
2018-11-06,209.98311881167086
2018-11-07,221.79055909698525
2018-11-08,217.9783753741204
2018-11-09,215.42923648347426
2018-11-10,210.915477913675
2018-11-11,216.34436983759068
2018-11-12,211.06173540570214
2018-11-13,213.80123913133946
2018-11-14,211.76591358984166
2018-11-15,177.19147563703913
2018-11-16,180.35984826912002
2018-11-17,178.3683894698317
2018-11-18,176.7598211022413
2018-11-19,177.46286067634534
2018-11-20,150.23496859576375
2018-11-21,132.89257217167437
2018-11-22,135.66251965162942
2018-11-23,130.32452567648232
2018-11-24,128.34043911889086
2018-11-25,118.4959705084491
2018-11-26,119.82444498592221
2018-11-27,109.24097110970784
2018-11-28,114.34409800880864
2018-11-29,124.08203242892161
2018-11-30,120.09901701638297
2018-12-01,113.58160115557827
2018-12-02,119.07468
2018-12-03,115.7372956947236
2018-12-04,110.38492296616197
2018-12-05,110.8093240767762
2018-12-06,100.52887373478511
2018-12-07,92.34792103888512
2018-12-08,92.07600816534233
2018-12-09,94.41292392542354
2018-12-10,93.31089892427288
2018-12-11,92.17624754772797
2018-12-12,87.0220836466293
2018-12-13,91.3012719762653
2018-12-14,87.92827052386446
2018-12-15,82.10344223092578
2018-12-16,82.39350951159925
2018-12-17,86.77946443607614
2018-12-18,98.64592342444259
2018-12-19,104.03503116206014
2018-12-20,102.33124610410914
2018-12-21,117.89592593629813
2018-12-22,111.3778572045773
2018-12-23,119.97505424058859
2018-12-24,137.11128204359545
2018-12-25,143.38542066666662
2018-12-26,128.25
2018-12-27,133.9594861479344
2018-12-28,119.65815272926073
2018-12-29,120.328077435308
2019-01-05,155.0062494823774
2019-01-06,160.34796511646326
2019-01-07,158.656176
2019-01-08,157.750285
2019-01-09,153.64280953939317
2019-01-10,156.39977467952082
2019-01-11,154.22360332762892
2019-01-12,134.7215979969859
2019-01-13,140.99067180356516
2019-01-14,155.56686800989087
2019-01-15,136.74599475769176
2019-01-16,124.5817809473784
2019-01-17,153.4471129484544
2019-01-18,125.3226120457433
2019-01-19,119.03856094312975
2019-01-20,125.24331167478152
2019-01-21,120.56839108862488
2019-01-22,110.02882021371549
2019-01-23,118.69124941469975
2019-01-24,118.21092817893239
2019-01-25,119.76728680927252
2019-01-26,117.76117300522448
2019-01-27,117.65332168870854
2019-01-28,114.18768425335233
2019-01-29,105.44994703398142
2019-01-30,104.9475660639653
2019-01-31,108.39013593390754
2019-02-01,107.60993202058378
2019-02-02,107.8594213903196
2019-02-03,108.31963447609503
2019-02-04,109.39268859368146
2019-02-05,108.64300471760302
2019-02-06,107.66586565386879
2019-02-07,104.84014679675398
2019-02-08,104.59007765346931
2019-02-09,120.40525794526266
2019-02-10,120.13828225590508
2019-02-11,125.70234850064334
2019-02-12,121.53367811567387
2019-02-13,123.14642467210687
2019-02-14,122.2278928022928
2019-02-15,121.01535456024332
2019-02-16,122.73596470966211
2019-02-17,123.38755398526419
2019-02-18,132.84838594359428
2019-02-19,148.28436540730598
2019-02-20,148.5183242851912
2019-02-21,151.37734667076626
2019-02-22,146.32574925684543
2019-02-23,149.388450546136
2019-02-24,162.55241769374362
2019-02-25,140.08631433359167
2019-02-26,140.8517101808825
2019-02-27,136.02162727019322
2019-02-28,135.39503857262537
2019-03-01,138.73564037004192
2019-03-02,136.86980693247065
2019-03-03,132.6926451042044
2019-03-04,131.15256190845636
2019-03-05,127.50277594427484
2019-03-06,136.2390226288683
2019-03-07,137.80238433019358
2019-03-08,138.32258458573565
2019-03-09,135.1489493818656
2019-03-10,136.39540124849663
2019-03-11,139.08276752688275
2019-03-12,133.92637925137765
2019-03-13,135.58655215203729
2019-03-14,132.10057739647024
2019-03-15,133.75240782830457
2019-03-16,138.951729517249
2019-03-17,144.10725892943432
2019-03-18,140.3101621434929
2019-03-19,139.3532846432625
2019-03-20,140.0215935809002
2019-03-21,140.37848235383123
2019-03-22,137.28812686334425
2019-03-23,137.14728236632004
2019-03-24,136.86357093450493
2019-03-25,136.61350537828685
2019-03-26,134.2248853314906
2019-03-27,133.72854846932066
2019-03-28,140.1155411615474
2019-03-29,138.0639646871559
2019-03-30,142.08522356925644
2019-03-31,144.51043624534057
2019-04-01,141.45581223536496
2019-04-02,141.82400099526512
2019-04-03,163.94797764960347
2019-04-04,164.74591569181658
2019-04-05,159.61448424306775
2019-04-06,166.232303147982
2019-04-07,167.7948877020881
2019-04-08,176.19618214491788
2019-04-09,182.66978797144446
2019-04-10,175.2847236488029
2019-04-11,178.13547383630691
2019-04-12,166.03671363743683
2019-04-13,165.45584399636695
2019-04-14,163.93625396785532
2019-04-15,168.14255095078104
2019-04-16,160.96300620239205
2019-04-17,165.9582625197455
2019-04-18,167.0453106357534
2019-04-19,174.0924648518473
2019-04-20,173.01146176117845
2019-04-21,173.45325401857735
2019-04-22,171.28867712861867
2019-04-23,172.50355141673717
2019-04-24,171.27166506527652
2019-04-25,166.18000250007984
2019-04-26,153.8910741387421
2019-04-27,160.2041130760671
2019-04-28,160.5871726563383
2019-04-29,157.16276539034877
2019-04-30,158.59822122817928
2019-05-01,165.5143066533025
2019-05-02,163.40472488807043
2019-05-03,165.21144512259966
2019-05-04,171.62501991446533
2019-05-05,168.37429228736602
2019-05-06,166.7525811855157
2019-05-07,179.26653030051216
2019-05-08,177.37873654153915
2019-05-09,174.65260940100197
2019-05-10,172.6262144069016
2019-05-11,173.60238209346443
2019-05-12,191.87709446436574
2019-05-13,187.91437213684915
2019-05-14,194.61703866351036
2019-05-15,216.642705333297
2019-05-16,245.61044019747558
2019-05-17,263.0692516461146
2019-05-18,243.8202073794239
2019-05-19,235.7451192232885
2019-05-20,260.4248799060538
2019-05-21,251.034044011279
2019-05-22,257.0849854347493
2019-05-23,243.63680808915322
2019-05-24,244.99995823323363
2019-05-25,247.87291675865956
2019-05-26,251.04321093965797
2019-05-27,266.6484714731128
2019-05-28,270.16513434202705
2019-05-29,271.350776863103
2019-05-30,269.69537099563485
2019-05-31,255.12545531833467
2019-06-01,263.09791387771725
2019-06-02,265.67985000398886
2019-06-03,269.15458619563094
2019-06-04,246.17221982863077
2019-06-05,240.21628820601973
2019-06-06,245.8097478767522
2019-06-07,248.48723426210185
2019-06-08,251.2165983197847
2019-06-09,244.95660520327596
2019-06-10,231.31615500966822
2019-06-11,246.65220407051706
2019-06-12,245.3342368655712
2019-06-13,259.03260219150684
2019-06-14,255.37747619136724
2019-06-15,264.439248157108
2019-06-16,267.98449141418473
2019-06-17,267.76845448237964
2019-06-18,273.83445690394325
2019-06-19,264.67910629505735
2019-06-20,269.32200839880625
2019-06-21,272.9675814790661
2019-06-22,296.1914856019684
2019-06-23,309.58315037652545
2019-06-24,310.08173701665527
2019-06-25,309.7864587466189
2019-06-26,318.33634048585884
2019-06-27,342.32962253532753
2019-06-28,295.6433600056503
2019-06-29,309.9087409057751
2019-06-30,321.94241221871135
2019-07-01,290.23559954368744
2019-07-02,294.77041784303765
2019-07-03,292.76178732100465
2019-07-04,303.46326768409324
2019-07-05,284.5165383177608
2019-07-06,287.35264794469305
2019-07-07,287.91286321209947
2019-07-08,305.7784506579083
2019-07-09,313.1019018247987
2019-07-10,307.3782563934852
2019-07-11,290.2879620912553
2019-07-12,268.0056107524134
2019-07-13,275.09423003396114
2019-07-14,269.11365691052947
2019-07-15,232.97922253069024
2019-07-16,246.17201554973988
2019-07-17,226.48847676063338
2019-07-18,235.2641646570721
2019-07-19,226.83092263323135
2019-07-20,221.01941134155817
2019-07-21,228.36978576090144
2019-07-22,226.05375241150108
2019-07-23,217.44079819897414
2019-07-24,233.80189759251797
2019-07-25,217.42473540762066
2019-07-26,219.40923756946935
2019-07-27,219.01839991555414
2019-07-28,206.59502257458152
2019-07-29,210.75319662698388
2019-07-30,211.20218471449076
2019-07-31,210.34146724101984
2019-08-01,217.9974597752363
2019-08-02,216.64692898718073
2019-08-03,217.39898284353794
2019-08-04,221.48244418159362
2019-08-05,221.51474733774904
2019-08-06,232.9835171614951
2019-08-07,226.6594268493464
2019-08-08,226.39650954111121
2019-08-09,221.92400986218146
2019-08-10,209.7185705218775
2019-08-11,206.61378262428227
2019-08-12,215.99084647931903
2019-08-13,211.34309913678686
2019-08-14,208.94502629331592
2019-08-15,186.17057247752362
2019-08-16,188.29268995363736
2019-08-17,185.3363551366567
2019-08-18,185.51630955932407
2019-08-19,194.37739801740062
2019-08-20,202.41979232593724
2019-08-21,196.35419489624783
2019-08-22,187.1085373218991
2019-08-23,191.200128449481
2019-08-24,193.54755555279948
2019-08-25,190.84846154539255
2019-08-26,186.1769066714596
2019-08-27,188.99611587591252
2019-08-28,186.7505978581528
2019-08-29,172.99954260240446
2019-08-30,169.1680070881777
2019-08-31,168.35613830638002
2019-09-01,171.65534738448673
2019-09-02,170.42731167377048
2019-09-03,177.28995275152903
2019-09-04,179.19557428952191
2019-09-05,174.57662624280536
2019-09-06,174.8212164070555
2019-09-07,168.22509644178427
2019-09-08,178.0055575440834
2019-09-09,181.61230943863367
2019-09-10,181.78427545308017
2019-09-11,180.02822505977278
2019-09-12,177.6772204409376
2019-09-13,181.00283204968017
2019-09-14,182.06156379848093
2019-09-15,187.51545420800193
2019-09-16,189.48942340114843
2019-09-17,197.21416496056608
2019-09-18,209.64571921963875
2019-09-19,211.06939892857721
2019-09-20,221.4676525878817
2019-09-21,216.68386218028118
2019-09-22,214.829983934891
2019-09-23,211.35048411892262
2019-09-24,201.16196169127457
2019-09-25,169.02384659171543
2019-09-26,170.70110885531835
2019-09-27,166.15977564066884
2019-09-28,174.06899302435193
2019-09-29,173.82913652052667
2019-09-30,170.09170946245217
2019-10-01,179.39530013885584
2019-10-02,181.39724060444868
2019-10-03,181.39724060444868
2019-10-04,176.93467719995164
2019-10-05,176.52117918597767
2019-10-06,175.9167395016298
2019-10-07,170.6442471869688
2019-10-08,180.34248716101905
2019-10-09,180.83506997809747
2019-10-10,194.309017119355
2019-10-11,191.4559621225183
2019-10-12,180.0142933076643
2019-10-13,179.79735995615908
2019-10-14,181.16562629030295
2019-10-15,186.46923201057479
2019-10-16,180.7174417053128
2019-10-17,175.01730106496473
2019-10-18,176.7971947665497
2019-10-19,173.67233171826737
2019-10-20,171.472834741967
2019-10-21,174.91470128980546
2019-10-22,174.2232365327139
2019-10-23,171.0381266144398
2019-10-24,161.13189318179326
2019-10-25,160.68206067738615
2019-10-26,181.59554153089087
2019-10-27,179.39833979451421
2019-10-28,197.43543800891868
2019-10-29,196.93561323419712
2019-10-30,189.83054532181362
2019-10-31,190.95910125125778
2019-11-01,190.82150645973948
2019-11-02,183.47648445440996
2019-11-03,201.33501148663694
2019-11-04,182.3293485527091
2019-11-05,198.3126458694198
2019-11-06,189.07087718092555
2019-11-07,196.54013383175823
2019-11-08,196.4907673457254
2019-11-09,188.0181118042762
2019-11-10,191.67771489748733
2019-11-11,189.1134891619096
2019-11-12,192.03941518649853
2019-11-13,186.76579048134369
2019-11-14,187.9651134190276
2019-11-15,188.78590620056164
2019-11-16,179.95633743260456
2019-11-17,182.58967027542488
2019-11-18,186.48368501073134
2019-11-19,178.33911072273395
2019-11-20,175.440196593321
2019-11-21,174.87151739537455
2019-11-22,163.03011786530737
2019-11-23,150.2249570484724
2019-11-24,152.06320829739116
2019-11-25,140.3519933091999
2019-11-26,146.15561932067484
2019-11-27,148.0091145053154
2019-11-28,152.54751292801245
2019-11-29,150.94703594870091
2019-11-30,153.73113127945723
2019-12-01,151.82619823349117
2019-12-02,151.21556050957747
2019-12-03,148.86809870119842
2019-12-04,147.0095710569955
2019-12-05,145.40539673223265
2019-12-06,147.63783789453404
2019-12-07,148.4846957436721
2019-12-08,147.13293264669318
2019-12-09,150.57812274126837
2019-12-10,147.43311606198267
2019-12-11,145.5359171308885
2019-12-12,142.90654239980734
2019-12-13,144.85710216843609
2019-12-14,144.72141653284024
2019-12-15,141.7538657431113
2019-12-16,142.2438784617838
2019-12-17,132.88680992149793
2019-12-18,121.7642521847453
2019-12-19,132.768823742126
2019-12-20,128.15405550332994
2019-12-21,128.1287634312409
2019-12-22,127.14108396891358
2019-12-23,132.23532447375098
2019-12-24,128.02581851386904
2019-12-25,128.18545877000065
2019-12-26,124.97047524311142
2019-12-27,125.67414357764282
2019-12-28,126.53638270130281
2019-12-29,127.99457642201585
2019-12-30,134.6369336503328
2019-12-31,131.5165375495305
2020-01-01,128.82857897966602
2020-01-02,130.5141232821889
2020-01-03,127.11690998784124
2020-01-04,133.53046761320067
2020-01-05,134.1453045624524
2020-01-06,135.01357352722806
2020-01-07,147.94455566494926
2020-01-08,143.79031503690823
2020-01-09,140.85346636368223
2020-01-10,137.76327091839676
2020-01-11,146.0801046197906
2020-01-12,149.6664943540997
2020-01-13,145.03600903737882
2020-01-14,149.25442467407862
2020-01-15,167.5457880535164
2020-01-16,166.7929473159968
2020-01-17,166.02944786035417
2020-01-18,172.02051452899616
2020-01-19,175.44225106583292
2020-01-20,167.52393293563355
2020-01-21,167.8009633037645
2020-01-22,170.72543604727278
2020-01-23,170.02912030233787
2020-01-24,163.53764259611327
2020-01-25,166.35711590322438
2020-01-26,164.23736877908757
2020-01-27,169.30055133177905
2020-01-28,170.4445986652695
2020-01-29,179.23955191543266
2020-01-30,176.75174125900435
2020-01-31,187.2110937976859
2020-02-01,178.91528185685962
2020-02-02,185.69313874261712
2020-02-03,188.31604938037447
2020-02-04,189.77269132971435
2020-02-05,188.97106048674726
2020-02-06,204.68124093828075
2020-02-07,212.6448894448374
2020-02-08,222.73437147694165
2020-02-09,223.3978654708217
2020-02-10,227.69578730540917
2020-02-11,223.25515719660552
2020-02-12,236.89975215491847
2020-02-13,264.2315290928341
2020-02-14,267.88156456172504
2020-02-15,283.49238747769976
2020-02-16,263.25873457102824
2020-02-17,261.1407285657083
2020-02-18,266.6543771258852
2020-02-19,282.29286594173186
2020-02-20,257.9870885645097
2020-02-21,256.95591814868396
2020-02-22,262.38706779397
2020-02-23,256.7779520385076
2020-02-24,273.39879085371706
2020-02-25,263.7354744856335
2020-02-26,248.53987324324717
2020-02-27,224.76335097451937
2020-02-28,224.98406651281354
2020-02-29,227.63668071364864
2020-03-01,218.1263167870692
2020-03-02,217.89701824372773
2020-03-03,230.1329657373717
2020-03-04,223.8719741150633
2020-03-05,224.33909465866967
2020-03-06,228.19619247370565
2020-03-07,242.8471157966859
2020-03-08,236.8664245363147
2020-03-09,200.83486062439292
2020-03-10,201.79660363383246
2020-03-11,199.97954867500698
2020-03-12,196.21138371416288
2020-03-13,112.57508704706413
2020-03-14,134.09537504748187
2020-03-15,122.84620613171089
2020-03-16,124.65101281468225
2020-03-17,111.07637257338178
2020-03-18,117.71155370505487
2020-03-19,117.48189346464031
2020-03-20,136.67342698960496
2020-03-21,133.06179671080116
2020-03-22,132.370512809195
2020-03-23,122.59293972016253
2020-03-24,134.10605139931192
2020-03-25,139.0591794737329
2020-03-26,135.960013028153
2020-03-27,137.88483106223214
2020-03-28,131.14076464957026
2020-03-29,131.90820680348475
2020-03-30,125.28140826045386
2020-03-31,131.54953944482327
2020-04-01,133.11210006216
2020-04-02,137.07210116970273
2020-04-03,141.48645110978697
2020-04-04,140.6152987455208
2020-04-05,143.77082628687785
2020-04-06,142.8393625181415
2020-04-07,167.97844277588942
2020-04-08,163.71337418265136
2020-04-09,172.59919171266822
2020-04-10,170.41843872451557
2020-04-11,157.30383534152458
2020-04-12,158.5178704279286
2020-04-13,159.84897863942444
2020-04-14,157.38599984004333
2020-04-15,158.66141015798505
2020-04-16,153.05925505693443
2020-04-17,172.04161130870924
2020-04-18,171.82592050906987
2020-04-19,187.34993676837362
2020-04-20,180.21399155906258
2020-04-21,171.45641642665788
2020-04-22,171.16524146741023
2020-04-23,182.71580069788064
2020-04-24,184.56103196504282
2020-04-25,187.06243640235937
2020-04-26,193.60551024648768
2020-04-27,196.56594691365513
2020-04-28,196.7742729221793
2020-04-29,197.18090885957426
2020-04-30,215.43942698346206
2020-05-01,206.12902013155224
2020-05-02,212.11403542433624
2020-05-03,214.43814730600278
2020-05-04,209.72412151913466
2020-05-05,206.80426134454402
2020-05-06,205.17457166888656
2020-05-07,201.8488314847128
2020-05-08,212.69221131532962
2020-05-09,211.19543274142984
2020-05-10,210.53112910134342
2020-05-11,188.32030932522645
2020-05-12,185.4274529197791
2020-05-13,189.36892671415677
2020-05-14,199.48647256584988
2020-05-15,204.40400876252954
2020-05-16,194.26471501989172
2020-05-17,200.36865141804014
2020-05-18,207.0235853991838
2020-05-19,213.92564395394703
2020-05-20,213.86739351046455
2020-05-21,209.7905265238244
2020-05-22,197.97546662301485
2020-05-23,206.2706822996369
2020-05-24,206.015287654696
2020-05-25,201.57301316409448
2020-05-26,204.06752519507413
2020-05-27,200.86464521086748
2020-05-28,207.7898106577883
2020-05-29,219.98308916232264
2020-05-30,220.5373602833254
2020-05-31,242.61313325052473
2020-06-01,231.8924337474003
2020-06-02,248.63570446847805
2020-06-03,236.9835494448643
2020-06-04,243.4107224611296
2020-06-05,243.4848668988621
2020-06-06,239.06804384930547
2020-06-07,242.16750792791882
2020-06-08,243.61769234988108
2020-06-09,246.07005854832613
2020-06-10,243.902056375314
2020-06-11,247.26574694082313
2020-06-12,231.7855596656458
2020-06-13,237.44578817976108
2020-06-14,238.46209392861846
2020-06-15,232.02396631123952
2020-06-16,230.53760796286525
2020-06-17,235.13360079125258
2020-06-18,233.67634760272605
2020-06-19,231.08566874355247
2020-06-20,229.17258377987127
2020-06-21,228.86399912354813
2020-06-22,227.92992831031475
2020-06-23,242.89779293480504
2020-06-24,242.8694095159369
2020-06-25,235.0317179697426
2020-06-26,232.36829786454427
2020-06-27,229.921662539659
2020-06-28,220.70485269186563
2020-06-29,224.75238878121925
2020-06-30,227.64030338828786
2020-07-01,225.68942445752324
2020-07-02,231.04510454545476
2020-07-03,226.36707649820718
2020-07-04,225.25335127104898
2020-07-05,228.5086062631547
2020-07-06,227.75973054892697
2020-07-07,240.83128445398904
2020-07-08,238.470918068718
2020-07-09,247.2196378053407
2020-07-10,241.74061105889209
2020-07-11,240.99291605020875
2020-07-12,239.48957951851435
2020-07-13,240.59149568432824
2020-07-14,239.50895249894435
2020-07-15,240.28537114927553
2020-07-16,238.40099901394092
2020-07-17,233.6671287413908
2020-07-18,232.59576278788805
2020-07-19,235.49241504847296
2020-07-20,238.72635799473764
2020-07-21,236.39854671094068
2020-07-22,245.2068299825096
2020-07-23,262.57928035628044
2020-07-24,274.3265111154712
2020-07-25,278.95100927602954
2020-07-26,304.7171935472706
2020-07-27,310.95036284906297
2020-07-28,320.9617255867394
2020-07-29,317.2590783458498
2020-07-30,317.123939167892
2020-07-31,334.98276842409837
2020-08-01,345.5061118614817
2020-08-02,387.4747133400541
2020-08-03,371.199414468034
2020-08-04,384.6370147339087
2020-08-05,389.50137159169464
2020-08-06,400.0688778382053
2020-08-07,394.70745234221147
2020-08-08,380.1841143181505
2020-08-09,391.0654842664262
2020-08-10,389.22225128398514
2020-08-11,395.5897732474379
2020-08-12,378.7996188665494
2020-08-13,387.56154041123654
2020-08-14,426.053841002144
2020-08-15,438.17525804481005
2020-08-16,432.7551293099766
2020-08-17,432.90434745905293
2020-08-18,432.1222339411181
2020-08-19,422.8591276016095
2020-08-20,406.2024325845047
2020-08-21,416.3870467947423
2020-08-22,388.70707295372574
2020-08-23,395.8504731150977
2020-08-24,391.63628130891425
2020-08-25,408.7084082189914
2020-08-26,384.5847955859174
2020-08-27,386.3106987624401
2020-08-28,382.3398265491449
2020-08-29,395.48103921739107
2020-08-30,399.62970577344544
2020-08-31,428.13162501425677
2020-09-01,429.84918299054465
2020-09-02,475.24900477650937
2020-09-03,441.4757552101632
2020-09-04,376.52926666780326
2020-09-05,388.4395314173305
2020-09-06,333.09275430167554
2020-09-07,353.33464112600285
2020-09-08,352.0770443132264
2020-09-09,336.64474058066094
2020-09-10,351.415334792887
2020-09-11,367.30952641631563
2020-09-12,373.86789855657554
2020-09-13,387.1294521153593
2020-09-14,365.33398767063613
2020-09-15,376.1395063041406
2020-09-16,364.0628511087064
2020-09-17,365.2298451156431
2020-09-18,389.15562423378833
2020-09-19,381.9274563819081
2020-09-20,384.18567246467126
2020-09-21,370.9585454777453
2020-09-22,341.8480117406063
2020-09-23,343.96461754474814
2020-09-24,321.3374652755147
2020-09-25,349.07469031902144
2020-09-26,351.93422406854654
2020-09-27,354.67702255146264
2020-09-28,356.54973008582823
2020-09-29,354.8991852547672
2020-09-30,359.4082533131012
2020-10-01,358.256600978232
2020-10-02,352.70306085888933
2020-10-03,345.9210837375156
2020-10-04,346.9948773233328
2020-10-05,352.12421051058385
2020-10-06,353.4977737235835
2020-10-07,339.805767680884
2020-10-08,341.6888160232825
2020-10-09,350.4987018950358
2020-10-10,365.5011649306549
2020-10-11,371.17204508243856
2020-10-12,374.7075495375618
2020-10-13,387.74213668933794
2020-10-14,381.4041821516993
2020-10-15,379.7808632236141
2020-10-16,377.18568330059793
2020-10-17,366.40789977432786
2020-10-18,368.7930772809737
2020-10-19,377.0274770915046
2020-10-20,377.93104645134787
2020-10-21,368.0195082741942
2020-10-22,391.52921563964014
2020-10-23,414.1790971422528
2020-10-24,409.0744580421532
2020-10-25,411.84749283468
2020-10-26,406.40989657802174
2020-10-27,393.66689342341397
2020-10-28,403.56056023396184
2020-10-29,389.01687196750527
2020-10-30,385.69878988198616
2020-10-31,381.4700248827703
2020-11-01,385.47613648129084
2020-11-02,394.871437299383
2020-11-03,382.93381382414145
2020-11-04,388.58339525157334
2020-11-05,400.95025611179256
2020-11-06,415.83776804223595
2020-11-07,455.55068117439635
2020-11-08,435.1092790031544
2020-11-09,455.5189582696386
2020-11-10,443.94977566799434
2020-11-11,450.3384900055315
2020-11-12,463.1504450135077
2020-11-13,462.44869127350216
2020-11-14,474.98461757952305
2020-11-15,462.1579049554932
2020-11-16,448.70222927745147
2020-11-17,461.45612108146435
2020-11-18,483.0414044202417
2020-11-19,478.8891132026241
2020-11-20,471.5178370425111
2020-11-21,509.76868323775096
2020-11-22,547.6486549069059
2020-11-23,560.4317813301428
2020-11-24,607.8974811882247
2020-11-25,603.8507405726608
2020-11-26,568.1270716609761
2020-11-27,518.3693429588861
2020-11-28,516.7024420196592
2020-11-29,537.4167278027262
2020-11-30,573.1320666208034
2020-12-01,613.4091742512446
2020-12-02,591.0798563930268
2020-12-03,600.0390073743739
2020-12-04,617.5602769927328
2020-12-05,571.6145691610899
2020-12-06,595.0039481295261
2020-12-07,602.1389749079457
2020-12-08,592.7476521441307
2020-12-09,554.591084205353
2020-12-10,573.6585751001218
2020-12-11,560.4261785133523
2020-12-12,545.5246135472416
2020-12-13,568.4767052283288
2020-12-14,590.7941263596462
2020-12-15,585.888198140093
2020-12-16,589.5119582425893
2020-12-17,636.4390057850449
2020-12-18,644.4107999657618
2020-12-19,654.3048290556507
2020-12-20,660.3483638079443
2020-12-21,637.700829439622
2020-12-22,612.4141659390721
2020-12-23,634.646922471655
2020-12-24,584.8396614827935
2020-12-25,612.6406351938084
2020-12-26,625.1313729164353
2020-12-27,634.1731083835974
2020-12-28,687.1541243927318
2020-12-29,732.1241946091238
2020-12-30,736.3888567643066
2020-12-31,752.4743902915343
2021-01-01,738.3801181039836
2021-01-02,730.4914934596108
2021-01-03,779.3993154247661
2021-01-04,981.7569270371723
2021-01-05,1025.999816545999
2021-01-06,1101.4973573549353
2021-01-07,1199.2911506323442
2021-01-08,1219.32305530681
2021-01-09,1216.2915221608146
2021-01-10,1275.400324993454
2021-01-11,1263.943323477405
2021-01-12,1086.3543741043409
2021-01-13,1043.731531452727
2021-01-14,1129.2564688705256
2021-01-15,1218.17922677248
2021-01-16,1170.828091777874
2021-01-17,1234.1474758918348
2021-01-18,1234.9270191776823
2021-01-19,1256.583352760434
2021-01-20,1379.0349105420942
2021-01-21,1370.756303851228
2021-01-22,1133.5813964853683
2021-01-23,1239.4554402208462
2021-01-24,1232.3612936534294
2021-01-25,1389.769744781359
2021-01-26,1325.4636358202556
2021-01-27,1362.7908003057862
2021-01-28,1247.8814160430602
2021-01-29,1329.6685154058057
2021-01-30,1382.1481191969413
2021-01-31,1378.217269669972
2021-02-01,1317.636207958603
2021-02-02,1362.8688117531053
2021-02-03,1518.0494356750498
2021-02-04,1663.841699246937
2021-02-05,1602.232093883154
2021-02-06,1722.0629746149357
2021-02-07,1679.487063580866
2021-02-08,1607.8629180097332
2021-02-09,1749.9619427441423
2021-02-10,1768.8915367721881
2021-02-11,1749.8176406400296
2021-02-12,1788.252508068322
2021-02-13,1845.071227356509
2021-02-14,1815.1360264842692
2021-02-15,1810.3190933747812
2021-02-16,1782.8060844302245
2021-02-17,1782.0105715837008
2021-02-18,1844.309213484835
2021-02-19,1934.4465685287391
2021-02-20,1958.5536669445141
2021-02-21,1911.9590833547225
2021-02-22,1936.208668936739
2021-02-23,1779.171896355365
2021-02-24,1558.6277207847947
2021-02-25,1623.0262889003554
2021-02-26,1459.3314950140011
2021-02-27,1454.9870921168867
2021-02-28,1462.6305681074048
2021-03-01,1412.6961126291376
2021-03-02,1560.930003338758
2021-03-03,1490.235117158875
2021-03-04,1577.5778574257884
2021-03-05,1540.543815466313
2021-03-06,1532.2959341522856
2021-03-07,1661.5774240888227
2021-03-08,1727.3862577844727
